Count,Domain Name,Registrar,Creation Date,Expiration Date,Name Servers,Error
111,hdtvantennaratings.com/,N/A,N/A,N/A,N/A,"No match for ""HDTVANTENNARATINGS.COM"".
>>> Last update of whois database: 2024-12-09T00:10:00Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
112,HDTVMAGAZINE.COM,Squarespace Domains II LLC,2004-03-11,2025-03-11,"NS-CLOUD-B1.GOOGLEDOMAINS.COM, NS-CLOUD-B2.GOOGLEDOMAINS.COM, NS-CLOUD-B3.GOOGLEDOMAINS.COM, NS-CLOUD-B4.GOOGLEDOMAINS.COM",
113,head-fi.org,Tucows Domains Inc.,2001-06-20,2026-06-20,"ns0.bmatter.com, ns1.bmatter.com",
114,HEAD-SMASHED-IN.COM,WEBNAMES.CA INC,1996-11-27,2026-11-26,"NS1.WEBNAMES.CA, NS2.WEBNAMES.CA, NS3.WEBNAMES.CA",
115,HEADHUNTERSDIRECTORY.COM,GoDaddy Online Services Cayman Islands Ltd.,2003-08-29,2025-08-29,"CLOUD1.WHC.CA, CLOUD2.WHC.CA",
116,HEADHUNTERSHAIR.COM,Dynadot6 LLC,2020-12-08,2024-12-08,"NS1.BRAINYDNS.COM, NS2.BRAINYDNS.COM",
117,headless.org,Total Web Solutions Limited trading as TotalRegistrations,1997-11-23,2025-11-22,"ns.gndns.org.uk, ns0.greennet.org.uk",
118,HEADLINEPLANET.COM,"GoDaddy.com, LLC",2004-06-15,2025-06-15,"HEADLINE1.EBOX.HOST, HEADLINE2.EBOX.HOST",
119,HEADLINESTODAY.COM,DomainSpot LLC,1998-08-10,2025-08-09,"NS1.DOMAINDISCOVER.COM, NS2.DOMAINDISCOVER.COM",
120,headscan.ca/,N/A,N/A,N/A,N/A,
121,HEADSHIGHMUSIC.COM,123-Reg Limited,2008-04-05,2026-04-05,"NS57.DOMAINCONTROL.COM, NS58.DOMAINCONTROL.COM",
122,HEADSHOTSUSA.COM,"GoDaddy.com, LLC",2024-07-20,2027-07-20,"NS67.DOMAINCONTROL.COM, NS68.DOMAINCONTROL.COM",
123,HEALINGCUISINEBYELISE.COM,"GoDaddy.com, LLC",2010-04-16,2025-04-16,"NS45.DOMAINCONTROL.COM, NS46.DOMAINCONTROL.COM",
124,healingplacechurch.org,"Register.com, Inc.",2000-05-11,2025-05-11,"dns101.register.com, dns102.register.com",
125,HEALISM.COM,PDR Ltd. d/b/a PublicDomainRegistry.com,2008-03-14,2025-03-14,"NS1.SERVEPATH.COM, NS2.SERVEPATH.COM",
126,health-access.org,"Network Solutions, LLC",1998-02-19,2029-02-18,"ns31.worldnic.com, ns32.worldnic.com",
127,health-first.org,"Network Solutions, LLC",1996-12-27,2025-12-26,"ns3-08.azure-dns.org, ns1-08.azure-dns.com, ns2-08.azure-dns.net, ns4-08.azure-dns.info",
128,health-medicine.ch/doctor/myocardial_infarction.html,N/A,N/A,N/A,N/A,
129,health.gov,get.gov,1997-10-02,2025-09-22,"ns11.hhs.gov, ns12.hhs.gov",
130,healthallianceinternational.org,"Network Solutions, LLC",2005-06-15,2025-06-15,"ns1.us68.siteground.us, ns2.us68.siteground.us",
131,healthandfamily.ca/marla_shapiro.html,N/A,N/A,N/A,N/A,
132,HEALTHCARE.COM,"GoDaddy.com, LLC",1994-01-18,2033-01-19,"NS-1455.AWSDNS-53.ORG, NS-1641.AWSDNS-13.CO.UK, NS-192.AWSDNS-24.COM, NS-874.AWSDNS-45.NET",
133,healthcare.gov,get.gov,2010-06-29,2025-06-29,"a1-86.akam.net, a10-67.akam.net, a13-64.akam.net, a24-65.akam.net, a3-66.akam.net, a8-67.akam.net",
134,HEALTHCAREALTERNATIVES.NET,CommuniGal Communication Ltd.,2024-06-18,2025-06-18,"NS15.ABOVEDOMAINS.COM, NS16.ABOVEDOMAINS.COM",
135,HEALTHCAREDESIGNMAGAZINE.COM,"MarkMonitor, Inc.",2002-12-19,2025-12-19,"ADELE.NS.CLOUDFLARE.COM, TRACE.NS.CLOUDFLARE.COM",
136,HEALTHCAREFINANCENEWS.COM,"GoDaddy.com, LLC",2005-04-27,2027-04-27,"BLUE.FOUNDATIONDNS.COM, BLUE.FOUNDATIONDNS.NET, BLUE.FOUNDATIONDNS.ORG",
137,healthcareforamericanow.org,"GoDaddy.com, LLC",2016-12-13,2024-12-13,"ns55.domaincontrol.com, ns56.domaincontrol.com",
138,HEALTHCAREHIRING.COM,Dynadot Inc,2001-07-31,2025-07-31,"HUGH.NS.CLOUDFLARE.COM, KATE.NS.CLOUDFLARE.COM",
139,HEALTHCAREMAGIC.COM,"GoDaddy.com, LLC",2007-09-21,2026-09-21,"NS3.ZONEEDIT.COM, NS9.ZONEEDIT.COM",
140,healthcareperformanceinstitute.com/,N/A,N/A,N/A,N/A,"No match for ""HEALTHCAREPERFORMANCEINSTITUTE.COM"".
>>> Last update of whois database: 2024-12-09T00:10:00Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
141,HEALTHCENTRAL.COM,"GoDaddy.com, LLC",1998-09-21,2026-09-20,"NS-1345.AWSDNS-40.ORG, NS-1605.AWSDNS-08.CO.UK, NS-467.AWSDNS-58.COM, NS-663.AWSDNS-18.NET",
142,HEALTHCLUBDIRECTORY.COM,"Wild West Domains, LLC",2001-11-29,2025-11-29,"DOUG.NS.CLOUDFLARE.COM, EVA.NS.CLOUDFLARE.COM",
143,healthfinder.gov,get.gov,1997-10-02,2025-09-22,"ns11.hhs.gov, ns12.hhs.gov",
144,healthfreedom.info,Tucows Domains Inc.,2003-03-31,2026-03-31,"ns3.turbonet.com, ns4.turbonet.com",
145,HEALTHGRADES.COM,"GoDaddy Corporate Domains, LLC",1999-03-22,2025-03-22,"NS-1102.AWSDNS-09.ORG, NS-1962.AWSDNS-53.CO.UK, NS-202.AWSDNS-25.COM, NS-846.AWSDNS-41.NET",
146,HEALTHIERDOGS.COM,NAMECHEAP INC,2007-06-20,2025-06-20,"NS1.A2HOSTING.COM, NS2.A2HOSTING.COM, NS3.A2HOSTING.COM, NS4.A2HOSTING.COM",
147,HEALTHIERTALK.COM,"GoDaddy Corporate Domains, LLC",2004-12-16,2025-12-16,"NS11.CONSTELLIX.COM, NS21.CONSTELLIX.COM, NS31.CONSTELLIX.COM, NS41.CONSTELLIX.NET, NS51.CONSTELLIX.NET, NS61.CONSTELLIX.NET",
148,HEALTHIERYOU.COM,"CSC Corporate Domains, Inc.",1996-07-10,2025-07-09,"KIKI.NS.CLOUDFLARE.COM, PETE.NS.CLOUDFLARE.COM",
149,HEALTHIZEN.COM,"GoDaddy.com, LLC",2007-08-29,2025-08-29,"SD03A-GA.PRIVATESYSTEMS.NET, SD03B-GA.PRIVATESYSTEMS.NET",
150,HEALTHJOBSUSA.COM,"GoDaddy.com, LLC",1998-11-03,2025-11-02,"PDNS01.DOMAINCONTROL.COM, PDNS02.DOMAINCONTROL.COM",
151,HEALTHLAND.COM,"GoDaddy.com, LLC",1999-12-21,2024-12-21,"NS10.DNSMADEEASY.COM, NS11.DNSMADEEASY.COM, NS12.DNSMADEEASY.COM, NS13.DNSMADEEASY.COM, NS14.DNSMADEEASY.COM, NS15.DNSMADEEASY.COM",
152,healthlawticker.com/,N/A,N/A,N/A,N/A,"No match for ""HEALTHLAWTICKER.COM"".
>>> Last update of whois database: 2024-12-09T00:10:00Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
153,HEALTHLEADERSMEDIA.COM,"GoDaddy.com, LLC",2005-04-13,2026-04-13,"NS1.P24.DYNECT.NET, NS2.P24.DYNECT.NET, NS3.P24.DYNECT.NET, NS4.P24.DYNECT.NET",
154,healthnewsreview.org,"GoDaddy.com, LLC",2005-08-22,2025-08-22,"ns73.domaincontrol.com, ns74.domaincontrol.com",
155,HEALTHPLANLAW.COM,Webcentral Group Ltd,2005-04-21,2025-04-21,"DNS25.DOTEASY.COM, DNS26.DOTEASY.COM, DNS5.DOTEASY.COM, DNS6.DOTEASY.COM",
156,HEALTHPRICER.COM,"Domain.com, LLC",2005-07-07,2027-07-07,"NS1.MYDOMAIN.COM, NS2.MYDOMAIN.COM",
157,healthreform.gov/,N/A,N/A,N/A,N/A,
158,healthsportwatchdepot.com/,N/A,N/A,N/A,N/A,"No match for ""HEALTHSPORTWATCHDEPOT.COM"".
>>> Last update of whois database: 2024-12-09T00:10:00Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
159,healthworldnews.tv/episodes/torbay_holdings.html,N/A,N/A,N/A,N/A,
160,healthycal.org,"NameCheap, Inc.",2018-11-12,2025-11-12,"dns1.registrar-servers.com, dns2.registrar-servers.com",
161,HEALTHYCONCERTS.COM,DropCatch.com 1493 LLC,2024-08-29,2025-08-29,"NS1.AFTERNIC.COM, NS2.AFTERNIC.COM",
162,HEALTHYHEARING.COM,Abion AB,1999-05-10,2026-05-10,"DNS1.STABLETRANSIT.COM, DNS2.STABLETRANSIT.COM",
163,healthykidshealthycommunities.org,"Network Solutions, LLC",2007-09-28,2025-09-28,"ns89.worldnic.com, ns90.worldnic.com",
164,healthylivingdiets.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
165,healthysouprecipe.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
166,heardontv.com/tvshow/hawaii+five-0/season+1/pilot,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
167,hearingaidforums.com/showthread.php?t=6368,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
168,hearingresearch.org,"NameCheap, Inc.",1998-10-05,2025-10-04,"dns1.registrar-servers.com, dns2.registrar-servers.com",
169,HEARITFIRST.COM,"CSC Corporate Domains, Inc.",1998-07-05,2025-07-04,"NS-CLOUD-A1.GOOGLEDOMAINS.COM, NS-CLOUD-A2.GOOGLEDOMAINS.COM, NS-CLOUD-A3.GOOGLEDOMAINS.COM, NS-CLOUD-A4.GOOGLEDOMAINS.COM",
170,HEARSOUNDSWRITE.COM,"GoDaddy.com, LLC",2013-11-07,2025-11-07,"NS65.DOMAINCONTROL.COM, NS66.DOMAINCONTROL.COM",
171,HEART-OF-PARIS-HOTELS.COM,Dynadot15 LLC,2024-02-02,2025-02-02,"SP1.GNAME-DNS.COM, SP2.GNAME-DNS.COM",
